AAPL,AMZN,BABA,BBY,GE,GM,GOOG,MA,PFE,RRC,SBUX,T,WMT,XOM
0.018527349656334447,0.024732442962473428,0.0,0.010865225031637251,0.0,0.0,0.11190759888755188,0.15227674513019646,0.13551844227402432,0.0,0.029050037008486455,0.113087261679858,0.27865165252252316,0.12538324484691457
0.0,0.631170454636915,0.0,0.0,0.0,0.0,0.0,0.368829545363085,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.06171867915439217,0.0,0.0,0.02947984230064205,0.0011788477036067595,0.19877726342523697,0.3455565892411703,0.08134877092831513,0.0,0.019354461322739363,0.0535585801404731,0.20786619222188407,0.001160773561540083
0.0,0.8415077024835119,0.0,0.0,0.0,0.0,0.0,0.15849229751648802,0.0,0.0,0.0,0.0,0.0,0.0
0.001776943482718203,0.10744258736309342,0.0,0.0,0.0,0.0,0.2645444164890398,0.4926514819261509,0.0,0.0,0.038597572692963336,0.0,0.09498699804603432,0.0
0.006807410169095392,0.6200795926074587,0.0,0.0,0.0,0.0,0.0,0.3731129972234458,0.0,0.0,0.0,0.0,0.0,0.0
0.0046690785730724325,0.11855136998001783,0.0,0.0,0.0,0.0,0.13701816908304376,0.730976932955125,0.0026442453025137935,0.0,0.0,0.0018189407759102592,0.0,0.004321263330316873
0.019833475922992363,0.026565631754120286,0.0,0.0,0.0,0.00670466386856939,0.1516265247047122,0.11244895340168441,0.14471173647706095,0.0,0.029530429789530292,0.1220751503800338,0.280919700582914,0.1055837331183824
0.0008327009402367287,0.6539344220388377,0.0,0.0,0.0,0.0,0.0012300143714026124,0.34400286264952307,0.0,0.0,0.0,0.0,0.0,0.0
0.027609102234383752,0.16281451114702636,0.0,0.021596335714393233,0.0,0.0,0.2117583263955571,0.5272060446696488,0.0,0.0,0.0,0.0,0.045089565983498246,0.003926113855492492
0.008854040519971603,0.05621368478908407,0.0,0.007976385221414148,0.0,0.0,0.19951047711041106,0.2475036185721362,0.07836861520896439,0.0,0.05040609696439464,0.16681678073999642,0.18435030087362736,0.0
0.0,0.8248598984543803,0.0,0.0,0.0,0.0,0.0,0.17514010154561963,0.0,0.0,0.0,0.0,0.0,0.0
0.007639393772879962,0.07811184834020285,0.0,0.0,0.0,0.0,0.16574400263880437,0.5777834646837811,0.0,0.0,0.0024866577679852854,0.0,0.1682346327963465,0.0
0.0,0.8138240844973208,0.0,0.0,0.0,0.0,0.0,0.1861759155026792,0.0,0.0,0.0,0.0,0.0,0.0
0.0320856426369703,0.023546224028316652,0.0,0.0,0.0,0.0,0.13439289350905442,0.1792526540972204,0.1345599460597134,0.0,0.028906871928766113,0.10861583483387174,0.26528694501029626,0.09335298789579079
0.004230092554343119,0.07296615286542109,0.0,0.0,0.0,0.0011440801994810773,0.14167146800998487,0.33456829569936003,0.05249105409722246,0.0,0.03435408474919223,0.15341206379851893,0.20312368436699763,0.002039023659478559
0.0,0.9517502790741648,0.0,0.0,0.0,0.0,0.0,0.048249720925835175,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.7915788539848143,0.0,0.0,0.0,0.0,0.0,0.20842114601518563,0.0,0.0,0.0,0.0,0.0,0.0
0.010408266885170596,0.007420642640296355,0.057778173614401254,0.0,0.0,0.002479453850828093,0.09409733060282434,0.004155625612296522,0.15026902882495913,0.0,0.040499322182400765,0.18143928338783558,0.23949215416788225,0.21196071823110513
0.021945834072687808,0.031148741155697303,0.0,0.009875171625493749,0.0,0.0029833567830826187,0.2090208884202793,0.22569214154105166,0.09790149067352381,0.0,0.02349104129384474,0.09121194140513028,0.28672939302920875,0.0
0.02976530347803663,0.06914964645933354,0.0,0.0,0.0,0.0,0.16783808838881062,0.2708664889061054,0.030358068504740515,0.0,0.05912958236406159,0.13798085819955508,0.2349119636993567,0.0
0.020733860699835495,0.02914131796535955,0.0,0.009174539683811706,0.0,0.0,0.18919107582383474,0.20967954658603696,0.0906499695552365,0.0,0.02182437923489378,0.08581299322399139,0.24225825063792356,0.10153406658907635
